Data,Cliente,Telefone,Servico,Barbeiro,Comissao_Pct,Valor,Gorjeta,Comissao_Barbeiro,Status,Forma_Pagamento
2026-03-28 17:30,Miguel Santos,(61) 98138-8910,Hidratação capilar,Tiago (Dono),0.0,54,0,0.0,Realizado,PIX
2026-03-28 16:30,Marcelo Costa,(61) 98350-4668,Pezinho,Léo,0.4,19,0,7.6,Realizado,Cartão Crédito
2026-03-28 16:15,Ricardo Brito,(61) 99494-8109,Sobrancelha,Jr (aprendiz),0.3,26,10,7.8,Realizado,PIX
2026-03-28 15:15,Alexandre Batista,(61) 99370-1223,Combo Premium (VIP),Léo,0.4,113,5,45.2,Realizado,Cartão Débito
2026-03-28 15:15,Lucas Martins,(61) 98205-9630,Barba completa,Jr (aprendiz),0.3,32,15,9.6,Realizado,Cartão Crédito
2026-03-28 15:00,Daniel Freitas,(61) 98593-1744,Relaxamento,Marcos,0.45,87,0,39.15,Cancelado,Cartão Débito
2026-03-28 15:00,Robson Lima,(61) 99075-6020,Pezinho,Tiago (Dono),0.0,16,0,0.0,Realizado,Dinheiro
2026-03-28 14:30,Vitor Araújo,(61) 99303-6463,Pigmentação de barba,Jr (aprendiz),0.3,90,0,27.0,Realizado,PIX
2026-03-28 14:15,Miguel Santos,(61) 99670-3885,Combo Premium (VIP),Jr (aprendiz),0.3,95,10,28.5,Realizado,Cartão Débito
2026-03-28 14:00,Wagner Dias,(61) 98572-3895,Corte masculino,Marcos,0.45,46,0,20.7,Realizado,PIX
2026-03-28 13:45,Enzo Martins,(61) 98856-5137,Pezinho,Marcos,0.45,23,10,10.35,Realizado,PIX
2026-03-28 13:30,Lucas Martins,(61) 99893-2389,Relaxamento,Tiago (Dono),0.0,91,0,0.0,Realizado,Cartão Débito
2026-03-28 13:00,Anderson Moraes,(61) 98002-6692,Pezinho,Tiago (Dono),0.0,18,0,0.0,Cancelado,PIX
2026-03-28 13:00,Raphael Nunes,(61) 98505-6240,Hidratação capilar,Léo,0.4,48,0,19.2,Realizado,PIX
2026-03-28 13:00,Luiz Augusto,(61) 98527-4377,Relaxamento,Jr (aprendiz),0.3,76,0,22.8,Realizado,PIX
2026-03-28 13:00,Breno Santos,(61) 98914-8838,Corte masculino,Marcos,0.45,39,15,17.55,Realizado,PIX
2026-03-28 12:45,Natan Rocha,(61) 99812-3911,Barba completa,Léo,0.4,50,10,20.0,Realizado,Cartão Crédito
2026-03-28 12:45,Cleber Torres,(61) 98459-2666,Corte + Barba,Marcos,0.45,81,0,36.45,Realizado,Cartão Débito
2026-03-28 12:00,Gustavo Fonseca,(61) 98723-5699,Pigmentação de barba,Marcos,0.45,84,0,37.8,Cancelado,PIX
2026-03-28 12:00,Eduardo Cardoso,(61) 99902-3395,Pigmentação de barba,Léo,0.4,62,0,24.8,Realizado,PIX
2026-03-28 11:30,Robson Lima,(61) 99355-7047,Sobrancelha,Tiago (Dono),0.0,31,15,0.0,Realizado,PIX
2026-03-28 11:30,Paulo Henrique,(61) 99285-9906,Combo Premium (VIP),Marcos,0.45,99,10,44.55,Realizado,Cartão Crédito
2026-03-28 11:15,Marcos Vieira,(61) 99008-9724,Pigmentação de barba,Jr (aprendiz),0.3,95,0,28.5,Realizado,Cartão Débito
2026-03-28 11:15,Davi Oliveira,(61) 99228-1221,Corte + Barba,Marcos,0.45,67,0,30.15,Realizado,PIX
2026-03-28 11:00,Daniel Freitas,(61) 99619-9401,Relaxamento,Tiago (Dono),0.0,83,0,0.0,Realizado,Dinheiro
2026-03-28 11:00,Douglas Souza,(61) 99563-1716,Corte + Barba,Jr (aprendiz),0.3,74,5,22.2,Realizado,PIX
2026-03-28 10:15,Cesar Ribeiro,(61) 98556-4390,Corte infantil,Jr (aprendiz),0.3,37,0,11.1,Realizado,PIX
2026-03-28 10:00,Yuri Monteiro,(61) 98290-1019,Corte masculino,Léo,0.4,38,15,15.2,Realizado,Cartão Crédito
2026-03-28 10:00,Murilo Barbosa,(61) 98372-7308,Pigmentação de barba,Marcos,0.45,77,10,34.65,Realizado,PIX
2026-03-28 09:15,Felipe Correia,(61) 99267-6618,Combo Premium (VIP),Tiago (Dono),0.0,149,20,0.0,Realizado,PIX
2026-03-28 09:15,Rodrigo Teixeira,(61) 99391-7967,Pigmentação de barba,Léo,0.4,93,0,37.2,Realizado,Cartão Débito
2026-03-28 09:15,Bruno Ferreira,(61) 98573-2650,Corte masculino,Léo,0.4,36,15,14.4,Realizado,PIX
2026-03-28 09:15,Fábio Duarte,(61) 98568-3178,Corte masculino,Marcos,0.45,55,0,24.75,Realizado,PIX
2026-03-28 09:00,Luiz Augusto,(61) 99555-8279,Hidratação capilar,Tiago (Dono),0.0,67,15,0.0,Realizado,Cartão Crédito
2026-03-27 20:45,Josué Carvalho,(61) 99354-9652,Corte infantil,Marcos,0.45,36,0,16.2,Realizado,PIX
2026-03-27 20:30,Miguel Santos,(61) 99965-5354,Corte masculino,Marcos,0.45,40,0,18.0,Realizado,PIX
2026-03-27 19:00,Douglas Souza,(61) 98358-2230,Combo Premium (VIP),Marcos,0.45,100,0,45.0,Faltou,PIX
2026-03-27 16:45,Otávio Guimarães,(61) 99098-5415,Sobrancelha,Jr (aprendiz),0.3,31,0,9.3,Realizado,PIX
2026-03-27 15:00,Nicolas Ramos,(61) 98512-4704,Combo Premium (VIP),Marcos,0.45,90,0,40.5,Realizado,Cartão Débito
2026-03-27 14:30,Sérgio Lopes,(61) 98381-7587,Corte + Barba,Léo,0.4,50,0,20.0,Realizado,PIX
2026-03-27 14:15,Arthur Pinto,(61) 98776-3793,Hidratação capilar,Tiago (Dono),0.0,70,0,0.0,Realizado,PIX
2026-03-27 14:00,Leonardo Gomes,(61) 99840-3518,Pigmentação de barba,Marcos,0.45,91,20,40.95,Realizado,PIX
2026-03-27 14:00,Paulo Henrique,(61) 98601-5337,Pezinho,Tiago (Dono),0.0,23,15,0.0,Realizado,PIX
2026-03-27 13:30,Vitor Araújo,(61) 99493-9376,Corte + Barba,Marcos,0.45,77,0,34.65,Realizado,PIX
2026-03-27 12:00,Samuel Freitas,(61) 99902-9446,Relaxamento,Marcos,0.45,95,0,42.75,Realizado,Cartão Débito
2026-03-27 11:15,Raphael Nunes,(61) 98878-4250,Corte + Barba,Marcos,0.45,66,0,29.7,Realizado,PIX
2026-03-27 11:00,Leonardo Gomes,(61) 99571-4874,Corte masculino,Marcos,0.45,39,5,17.55,Realizado,Cartão Crédito
2026-03-27 10:45,Vitor Araújo,(61) 99027-7370,Corte infantil,Marcos,0.45,40,15,18.0,Realizado,Cartão Crédito
2026-03-27 10:45,Jefferson Pires,(61) 98724-8110,Combo Premium (VIP),Marcos,0.45,100,0,45.0,Cancelado,PIX
2026-03-27 09:45,Miguel Santos,(61) 99260-8542,Relaxamento,Tiago (Dono),0.0,101,0,0.0,Realizado,PIX
2026-03-27 09:30,Benjamin Costa,(61) 98808-7898,Pezinho,Marcos,0.45,16,10,7.2,Realizado,Cartão Débito
2026-03-27 09:30,Diego Oliveira,(61) 98889-8867,Relaxamento,Tiago (Dono),0.0,117,0,0.0,Faltou,PIX
2026-03-26 20:45,Fernando Castro,(61) 99460-3547,Relaxamento,Léo,0.4,78,20,31.2,Realizado,PIX
2026-03-26 20:15,Fernando Castro,(61) 99262-4115,Combo Premium (VIP),Tiago (Dono),0.0,122,0,0.0,Realizado,PIX
2026-03-26 19:45,Mateus Vieira,(61) 98724-8678,Combo Premium (VIP),Jr (aprendiz),0.3,101,0,30.3,Faltou,Cartão Débito
2026-03-26 19:15,Mateus Vieira,(61) 98314-6183,Hidratação capilar,Marcos,0.45,58,0,26.1,Realizado,PIX
2026-03-26 19:15,Matheus Rocha,(61) 99448-5081,Pigmentação de barba,Léo,0.4,96,10,38.4,Realizado,Cartão Débito
2026-03-26 17:30,Douglas Souza,(61) 98370-6655,Corte + Barba,Marcos,0.45,53,15,23.85,Realizado,Cartão Débito
2026-03-26 17:30,Raphael Nunes,(61) 99940-6007,Pigmentação de barba,Marcos,0.45,93,5,41.85,Realizado,Cartão Débito
2026-03-26 15:45,Rafael Almeida,(61) 98225-9984,Relaxamento,Tiago (Dono),0.0,85,20,0.0,Realizado,Cartão Débito
2026-03-26 15:45,Thiago Pereira,(61) 98144-5413,Sobrancelha,Marcos,0.45,33,0,14.85,Realizado,PIX
2026-03-26 15:30,Lorenzo Fernandes,(61) 99935-2534,Corte + Barba,Tiago (Dono),0.0,55,0,0.0,Realizado,PIX
2026-03-26 15:00,Paulo Henrique,(61) 98299-4698,Corte + Barba,Léo,0.4,73,0,29.2,Realizado,PIX
2026-03-26 13:00,Leonardo Gomes,(61) 99603-3023,Pigmentação de barba,Jr (aprendiz),0.3,74,0,22.2,Realizado,Cartão Débito
2026-03-26 11:30,Renan Mendes,(61) 99772-5620,Combo Premium (VIP),Léo,0.4,96,0,38.4,Realizado,Cartão Crédito
2026-03-26 11:00,Thiago Pereira,(61) 98868-9334,Sobrancelha,Tiago (Dono),0.0,35,0,0.0,Realizado,PIX
2026-03-25 20:30,Igor Moreira,(61) 98988-5769,Barba completa,Marcos,0.45,48,0,21.6,Realizado,PIX
2026-03-25 19:15,Marcos Vieira,(61) 98367-1859,Pigmentação de barba,Tiago (Dono),0.0,70,15,0.0,Realizado,PIX
2026-03-25 19:15,Rafael Almeida,(61) 99626-3967,Relaxamento,Jr (aprendiz),0.3,106,5,31.8,Realizado,PIX
2026-03-25 17:30,Douglas Souza,(61) 98091-4884,Corte infantil,Tiago (Dono),0.0,31,0,0.0,Realizado,Dinheiro
2026-03-25 16:45,Raphael Nunes,(61) 98249-9015,Combo Premium (VIP),Tiago (Dono),0.0,113,5,0.0,Realizado,Cartão Débito
2026-03-25 16:30,Josué Carvalho,(61) 99588-2468,Relaxamento,Jr (aprendiz),0.3,81,0,24.3,Cancelado,Cartão Crédito
2026-03-25 15:45,Anderson Moraes,(61) 99461-9806,Pigmentação de barba,Marcos,0.45,79,5,35.55,Realizado,PIX
2026-03-25 14:45,Cleber Torres,(61) 99081-5637,Combo Premium (VIP),Jr (aprendiz),0.3,112,0,33.6,Realizado,Cartão Débito
2026-03-25 13:15,Josué Carvalho,(61) 99773-1886,Corte infantil,Tiago (Dono),0.0,37,20,0.0,Realizado,PIX
2026-03-25 13:15,Natan Rocha,(61) 98533-7255,Relaxamento,Tiago (Dono),0.0,97,0,0.0,Realizado,Cartão Débito
2026-03-25 12:30,Bruno Ferreira,(61) 99423-6127,Corte infantil,Jr (aprendiz),0.3,34,15,10.2,Realizado,PIX
2026-03-25 12:00,Rodrigo Teixeira,(61) 99639-6149,Relaxamento,Marcos,0.45,114,15,51.3,Realizado,Dinheiro
2026-03-25 11:45,Yuri Monteiro,(61) 99103-3033,Corte masculino,Jr (aprendiz),0.3,47,20,14.1,Realizado,PIX
2026-03-25 11:15,Vinícius Ramos,(61) 99753-2670,Pezinho,Tiago (Dono),0.0,25,0,0.0,Realizado,Cartão Débito
2026-03-25 10:30,Renan Mendes,(61) 98493-7498,Pigmentação de barba,Jr (aprendiz),0.3,69,5,20.7,Realizado,PIX
2026-03-25 10:00,Eduardo Cardoso,(61) 99743-1573,Relaxamento,Marcos,0.45,83,10,37.35,Realizado,Cartão Débito
2026-03-25 10:00,Arthur Pinto,(61) 99935-1001,Sobrancelha,Marcos,0.45,31,0,13.95,Realizado,Cartão Crédito
2026-03-25 09:15,Matheus Rocha,(61) 98442-6882,Sobrancelha,Marcos,0.45,26,0,11.7,Realizado,Cartão Crédito
2026-03-24 20:00,Levi Pereira,(61) 98044-9977,Barba completa,Jr (aprendiz),0.3,45,10,13.5,Realizado,PIX
2026-03-24 20:00,Murilo Barbosa,(61) 99181-1027,Hidratação capilar,Léo,0.4,44,0,17.6,Realizado,Cartão Crédito
2026-03-24 19:45,Thiago Pereira,(61) 99908-2059,Hidratação capilar,Marcos,0.45,67,0,30.15,Faltou,PIX
2026-03-24 19:30,Marcos Vieira,(61) 98457-5244,Pigmentação de barba,Jr (aprendiz),0.3,95,0,28.5,Realizado,PIX
2026-03-24 19:15,Pedro Henrique,(61) 99102-8546,Relaxamento,Marcos,0.45,107,5,48.15,Realizado,Cartão Crédito
2026-03-24 17:00,Eduardo Cardoso,(61) 99791-8648,Combo Premium (VIP),Tiago (Dono),0.0,140,20,0.0,Realizado,Cartão Débito
2026-03-24 16:30,Mateus Vieira,(61) 99736-4687,Pigmentação de barba,Léo,0.4,63,10,25.2,Realizado,PIX
2026-03-24 14:15,Yuri Monteiro,(61) 98301-5643,Sobrancelha,Jr (aprendiz),0.3,27,0,8.1,Realizado,Dinheiro
2026-03-24 13:00,Renan Mendes,(61) 98654-6980,Corte infantil,Jr (aprendiz),0.3,31,0,9.3,Realizado,Dinheiro
2026-03-24 12:30,Jefferson Pires,(61) 99889-9757,Combo Premium (VIP),Tiago (Dono),0.0,150,0,0.0,Realizado,PIX
2026-03-24 11:45,André Nascimento,(61) 99542-2465,Combo Premium (VIP),Marcos,0.45,132,10,59.4,Realizado,PIX
2026-03-24 11:00,Douglas Souza,(61) 98979-4534,Hidratação capilar,Tiago (Dono),0.0,49,20,0.0,Realizado,PIX
2026-03-24 10:45,Mateus Vieira,(61) 99569-5593,Corte masculino,Léo,0.4,40,0,16.0,Realizado,Cartão Crédito
2026-03-24 10:30,Thiago Pereira,(61) 99919-4082,Corte + Barba,Léo,0.4,55,0,22.0,Realizado,Dinheiro
2026-03-23 20:30,Cleber Torres,(61) 99254-2333,Combo Premium (VIP),Jr (aprendiz),0.3,104,0,31.2,Realizado,Cartão Débito
2026-03-23 19:30,Ricardo Brito,(61) 98117-6833,Pezinho,Jr (aprendiz),0.3,20,0,6.0,Realizado,PIX
2026-03-23 17:45,Jefferson Pires,(61) 99788-1749,Pezinho,Léo,0.4,15,10,6.0,Realizado,Cartão Crédito
2026-03-23 16:15,Rodrigo Teixeira,(61) 98392-5249,Pezinho,Marcos,0.45,15,0,6.75,Realizado,PIX
2026-03-23 15:45,Wagner Dias,(61) 98773-3042,Relaxamento,Marcos,0.45,76,5,34.2,Realizado,Cartão Crédito
2026-03-23 15:30,Levi Pereira,(61) 98689-7074,Combo Premium (VIP),Léo,0.4,120,0,48.0,Realizado,Cartão Débito
2026-03-23 14:45,Levi Pereira,(61) 98601-4196,Combo Premium (VIP),Tiago (Dono),0.0,132,0,0.0,Realizado,Dinheiro
2026-03-23 14:00,Carlos Silva,(61) 99818-3275,Combo Premium (VIP),Jr (aprendiz),0.3,145,0,43.5,Realizado,PIX
2026-03-23 13:15,Levi Pereira,(61) 99671-9056,Pigmentação de barba,Tiago (Dono),0.0,79,0,0.0,Realizado,Dinheiro
2026-03-23 13:00,Paulo Henrique,(61) 99377-2651,Corte masculino,Marcos,0.45,53,0,23.85,Realizado,Cartão Crédito
2026-03-23 11:15,Otávio Guimarães,(61) 99029-2806,Barba completa,Marcos,0.45,34,0,15.3,Realizado,PIX
2026-03-23 09:00,Heitor Almeida,(61) 99266-8785,Corte infantil,Marcos,0.45,33,0,14.85,Realizado,Dinheiro
2026-03-23 09:00,Raphael Nunes,(61) 99621-1118,Corte masculino,Tiago (Dono),0.0,53,20,0.0,Realizado,Cartão Débito
2026-03-23 09:00,Lucas Martins,(61) 99501-8060,Pigmentação de barba,Jr (aprendiz),0.3,93,0,27.9,Realizado,PIX
2026-03-21 20:00,Anderson Moraes,(61) 99887-6921,Pigmentação de barba,Marcos,0.45,87,5,39.15,Realizado,PIX
2026-03-21 19:45,Renan Mendes,(61) 99590-6642,Sobrancelha,Tiago (Dono),0.0,33,20,0.0,Realizado,Cartão Crédito
2026-03-21 19:30,Enzo Martins,(61) 99104-1885,Corte masculino,Léo,0.4,42,10,16.8,Realizado,PIX
2026-03-21 19:15,Erick Campos,(61) 98375-8247,Pezinho,Jr (aprendiz),0.3,24,0,7.2,Realizado,PIX
2026-03-21 19:00,Lucas Martins,(61) 99921-4345,Combo Premium (VIP),Marcos,0.45,94,10,42.3,Realizado,Cartão Débito
2026-03-21 19:00,Gustavo Fonseca,(61) 98220-6359,Corte + Barba,Marcos,0.45,60,20,27.0,Realizado,Dinheiro
2026-03-21 19:00,Josué Carvalho,(61) 98301-5166,Barba completa,Jr (aprendiz),0.3,38,0,11.4,Realizado,PIX
2026-03-21 18:45,Wagner Dias,(61) 98815-7188,Pezinho,Jr (aprendiz),0.3,19,10,5.7,Realizado,Cartão Crédito
2026-03-21 17:30,Vitor Araújo,(61) 98764-7292,Pigmentação de barba,Jr (aprendiz),0.3,86,0,25.8,Realizado,Cartão Crédito
2026-03-21 17:15,Benjamin Costa,(61) 99025-9735,Pigmentação de barba,Jr (aprendiz),0.3,70,10,21.0,Realizado,Cartão Débito
2026-03-21 16:30,Anderson Moraes,(61) 99887-3039,Relaxamento,Jr (aprendiz),0.3,74,0,22.2,Realizado,PIX
2026-03-21 16:15,Alexandre Batista,(61) 98149-8567,Pezinho,Tiago (Dono),0.0,23,0,0.0,Realizado,PIX
2026-03-21 16:00,Douglas Souza,(61) 99902-5091,Corte masculino,Jr (aprendiz),0.3,36,0,10.8,Realizado,Cartão Débito
2026-03-21 16:00,Bernardo Silva,(61) 99413-6051,Corte infantil,Jr (aprendiz),0.3,28,0,8.4,Cancelado,Cartão Débito
2026-03-21 15:45,Marcelo Costa,(61) 98984-2178,Combo Premium (VIP),Jr (aprendiz),0.3,108,0,32.4,Realizado,Cartão Crédito
2026-03-21 15:30,Samuel Freitas,(61) 98234-3236,Pigmentação de barba,Jr (aprendiz),0.3,72,10,21.6,Realizado,Dinheiro
2026-03-21 15:15,Igor Moreira,(61) 98755-1719,Pezinho,Léo,0.4,16,0,6.4,Realizado,Cartão Crédito
2026-03-21 15:15,Felipe Correia,(61) 99000-7032,Pigmentação de barba,Léo,0.4,76,0,30.4,Realizado,Cartão Crédito
2026-03-21 15:15,Arthur Pinto,(61) 99554-3032,Relaxamento,Tiago (Dono),0.0,115,20,0.0,Realizado,Cartão Débito
2026-03-21 14:45,Fábio Duarte,(61) 98418-1621,Pezinho,Jr (aprendiz),0.3,17,0,5.1,Faltou,Cartão Débito
2026-03-21 14:45,Vitor Araújo,(61) 98496-8171,Combo Premium (VIP),Tiago (Dono),0.0,94,0,0.0,Realizado,Cartão Débito
2026-03-21 14:15,Wagner Dias,(61) 99246-8354,Hidratação capilar,Jr (aprendiz),0.3,67,5,20.1,Realizado,Cartão Crédito
2026-03-21 14:15,Mateus Vieira,(61) 98008-1210,Combo Premium (VIP),Marcos,0.45,102,0,45.9,Realizado,PIX
2026-03-21 14:15,Felipe Correia,(61) 98690-4148,Corte + Barba,Jr (aprendiz),0.3,51,5,15.3,Realizado,PIX
2026-03-21 14:15,Robson Lima,(61) 98247-4807,Pezinho,Jr (aprendiz),0.3,23,0,6.9,Realizado,Dinheiro
2026-03-21 13:15,Samuel Freitas,(61) 98122-3253,Pigmentação de barba,Tiago (Dono),0.0,75,0,0.0,Faltou,PIX
2026-03-21 13:15,Natan Rocha,(61) 98620-5675,Pezinho,Jr (aprendiz),0.3,18,10,5.4,Realizado,Cartão Crédito
2026-03-21 13:00,Douglas Souza,(61) 99991-3177,Hidratação capilar,Jr (aprendiz),0.3,60,0,18.0,Realizado,Cartão Débito
2026-03-21 12:45,Samuel Freitas,(61) 99066-7797,Hidratação capilar,Léo,0.4,44,5,17.6,Realizado,PIX
2026-03-21 12:15,Carlos Silva,(61) 99200-2316,Corte + Barba,Jr (aprendiz),0.3,55,0,16.5,Realizado,Cartão Crédito
2026-03-21 12:00,Sérgio Lopes,(61) 98647-1196,Hidratação capilar,Tiago (Dono),0.0,45,0,0.0,Realizado,PIX
2026-03-21 11:45,Sérgio Lopes,(61) 99090-4541,Barba completa,Tiago (Dono),0.0,36,0,0.0,Realizado,PIX
2026-03-21 11:45,Yuri Monteiro,(61) 99243-2646,Sobrancelha,Marcos,0.45,25,0,11.25,Realizado,Cartão Crédito
2026-03-21 11:45,Cesar Ribeiro,(61) 99678-8897,Pigmentação de barba,Jr (aprendiz),0.3,92,0,27.6,Realizado,Cartão Débito
2026-03-21 11:30,André Nascimento,(61) 99387-5476,Corte infantil,Marcos,0.45,37,5,16.65,Realizado,Cartão Débito
2026-03-21 11:00,Rodrigo Teixeira,(61) 98872-8652,Relaxamento,Marcos,0.45,105,5,47.25,Realizado,Cartão Crédito
2026-03-21 10:15,Tiago Santos,(61) 99620-3809,Sobrancelha,Tiago (Dono),0.0,35,0,0.0,Realizado,PIX
2026-03-21 09:45,Diego Oliveira,(61) 98359-5215,Corte + Barba,Marcos,0.45,69,0,31.05,Realizado,PIX
2026-03-20 20:45,Paulo Henrique,(61) 99929-7843,Corte + Barba,Marcos,0.45,70,0,31.5,Realizado,Cartão Débito
2026-03-20 18:45,Marcos Vieira,(61) 98385-8778,Pezinho,Tiago (Dono),0.0,21,0,0.0,Realizado,PIX
2026-03-20 16:45,Murilo Barbosa,(61) 99323-8476,Corte masculino,Léo,0.4,37,0,14.8,Faltou,Cartão Crédito
2026-03-20 16:45,Nicolas Ramos,(61) 99936-1715,Barba completa,Tiago (Dono),0.0,48,0,0.0,Realizado,Dinheiro
2026-03-20 16:45,Enzo Martins,(61) 99033-6341,Corte infantil,Léo,0.4,28,5,11.2,Realizado,Cartão Débito
2026-03-20 16:30,Paulo Henrique,(61) 98826-9808,Pezinho,Jr (aprendiz),0.3,21,0,6.3,Realizado,Cartão Débito
2026-03-20 15:45,Yuri Monteiro,(61) 99049-3445,Relaxamento,Tiago (Dono),0.0,118,0,0.0,Realizado,PIX
2026-03-20 15:15,Gustavo Fonseca,(61) 99609-8679,Pezinho,Marcos,0.45,22,0,9.9,Realizado,Dinheiro
2026-03-20 15:15,Eduardo Cardoso,(61) 99361-8778,Pezinho,Jr (aprendiz),0.3,19,0,5.7,Realizado,Cartão Crédito
2026-03-20 14:45,João Paulo,(61) 98979-2126,Barba completa,Marcos,0.45,33,0,14.85,Realizado,Cartão Débito
2026-03-20 14:30,João Paulo,(61) 99501-8079,Relaxamento,Jr (aprendiz),0.3,81,20,24.3,Realizado,PIX
2026-03-20 13:45,Rafael Almeida,(61) 98735-2350,Barba completa,Marcos,0.45,44,5,19.8,Realizado,PIX
2026-03-20 13:30,Renan Mendes,(61) 98314-6410,Corte masculino,Tiago (Dono),0.0,53,0,0.0,Realizado,Cartão Débito
2026-03-20 13:00,Breno Santos,(61) 98078-9946,Sobrancelha,Tiago (Dono),0.0,27,10,0.0,Realizado,Cartão Crédito
2026-03-20 12:45,Cesar Ribeiro,(61) 98625-1158,Corte infantil,Léo,0.4,25,10,10.0,Realizado,PIX
2026-03-20 12:30,Felipe Correia,(61) 99573-5496,Hidratação capilar,Léo,0.4,48,0,19.2,Realizado,Cartão Crédito
2026-03-20 12:15,Fábio Duarte,(61) 98022-3815,Corte infantil,Jr (aprendiz),0.3,27,20,8.1,Realizado,PIX
2026-03-20 12:15,Raphael Nunes,(61) 99479-4559,Corte infantil,Tiago (Dono),0.0,34,0,0.0,Realizado,PIX
2026-03-20 12:15,Lorenzo Fernandes,(61) 98577-6679,Corte infantil,Tiago (Dono),0.0,33,0,0.0,Realizado,PIX
2026-03-20 11:30,Renan Mendes,(61) 98292-8302,Pezinho,Jr (aprendiz),0.3,23,5,6.9,Realizado,Cartão Crédito
2026-03-20 10:45,Douglas Souza,(61) 99800-9043,Pezinho,Léo,0.4,23,0,9.2,Realizado,PIX
2026-03-20 10:30,Murilo Barbosa,(61) 99382-3910,Combo Premium (VIP),Léo,0.4,130,5,52.0,Realizado,Cartão Crédito
2026-03-20 09:45,Rafael Almeida,(61) 98790-5650,Barba completa,Tiago (Dono),0.0,36,0,0.0,Realizado,PIX
2026-03-19 20:45,Fernando Castro,(61) 98925-4840,Sobrancelha,Tiago (Dono),0.0,32,10,0.0,Realizado,PIX
2026-03-19 18:45,Benjamin Costa,(61) 98267-4107,Corte + Barba,Marcos,0.45,57,0,25.65,Realizado,PIX
2026-03-19 18:15,Lorenzo Fernandes,(61) 99289-5588,Corte infantil,Marcos,0.45,34,5,15.3,Realizado,Cartão Débito
2026-03-19 17:00,Eduardo Cardoso,(61) 98471-1674,Corte + Barba,Jr (aprendiz),0.3,68,0,20.4,Realizado,PIX
2026-03-19 16:30,Diego Oliveira,(61) 99647-9151,Combo Premium (VIP),Jr (aprendiz),0.3,119,0,35.7,Realizado,Cartão Débito
2026-03-19 16:30,Erick Campos,(61) 98377-1110,Pigmentação de barba,Jr (aprendiz),0.3,73,0,21.9,Cancelado,PIX
2026-03-19 15:15,Marcelo Costa,(61) 98766-5170,Pigmentação de barba,Marcos,0.45,84,0,37.8,Realizado,PIX
2026-03-19 14:45,Pedro Henrique,(61) 99076-8918,Combo Premium (VIP),Léo,0.4,101,0,40.4,Realizado,Dinheiro
2026-03-19 14:15,Rodrigo Teixeira,(61) 99865-2657,Pezinho,Marcos,0.45,15,0,6.75,Realizado,Cartão Débito
2026-03-19 14:00,Lucas Martins,(61) 98398-6896,Hidratação capilar,Tiago (Dono),0.0,40,15,0.0,Realizado,PIX
2026-03-19 12:45,Josué Carvalho,(61) 98500-1756,Hidratação capilar,Jr (aprendiz),0.3,50,0,15.0,Realizado,Dinheiro
2026-03-19 12:30,Erick Campos,(61) 99927-9633,Hidratação capilar,Marcos,0.45,61,0,27.45,Cancelado,PIX
2026-03-19 11:45,Vinícius Ramos,(61) 99538-9342,Corte + Barba,Tiago (Dono),0.0,80,15,0.0,Realizado,Cartão Débito
2026-03-19 09:15,Marcos Vieira,(61) 98624-8474,Corte + Barba,Marcos,0.45,71,0,31.95,Faltou,Cartão Débito
2026-03-19 09:00,Felipe Correia,(61) 99472-3855,Pezinho,Marcos,0.45,19,10,8.55,Realizado,Cartão Crédito
2026-03-18 18:30,Tiago Santos,(61) 99616-1691,Hidratação capilar,Tiago (Dono),0.0,45,0,0.0,Realizado,PIX
2026-03-18 18:15,Miguel Santos,(61) 98727-7897,Relaxamento,Léo,0.4,78,0,31.2,Faltou,PIX
2026-03-18 17:30,Marcelo Costa,(61) 99235-6618,Relaxamento,Marcos,0.45,104,10,46.8,Realizado,PIX
2026-03-18 17:00,Diego Oliveira,(61) 98412-2120,Hidratação capilar,Marcos,0.45,46,0,20.7,Realizado,Cartão Crédito
2026-03-18 16:45,Rodrigo Teixeira,(61) 99197-8140,Pezinho,Tiago (Dono),0.0,17,10,0.0,Realizado,PIX
2026-03-18 16:15,Nicolas Ramos,(61) 98955-4492,Corte masculino,Marcos,0.45,55,0,24.75,Realizado,PIX
2026-03-18 14:15,Jefferson Pires,(61) 98678-6499,Combo Premium (VIP),Jr (aprendiz),0.3,134,0,40.2,Realizado,Cartão Crédito
2026-03-18 14:00,Igor Moreira,(61) 99218-2106,Corte infantil,Marcos,0.45,35,5,15.75,Realizado,Cartão Débito
2026-03-18 13:30,Carlos Silva,(61) 98486-9308,Corte infantil,Tiago (Dono),0.0,29,0,0.0,Cancelado,PIX
2026-03-18 12:00,Igor Moreira,(61) 99268-2659,Pigmentação de barba,Jr (aprendiz),0.3,89,0,26.7,Realizado,PIX
2026-03-18 11:00,Nicolas Ramos,(61) 98884-2077,Combo Premium (VIP),Léo,0.4,93,0,37.2,Realizado,Cartão Crédito
2026-03-18 10:00,Caio Rodrigues,(61) 99264-7735,Corte masculino,Jr (aprendiz),0.3,44,0,13.2,Realizado,PIX
2026-03-18 10:00,Nicolas Ramos,(61) 99420-2065,Corte masculino,Léo,0.4,47,0,18.8,Realizado,PIX
2026-03-17 20:15,Josué Carvalho,(61) 98636-2029,Pigmentação de barba,Marcos,0.45,64,10,28.8,Realizado,Cartão Crédito
2026-03-17 19:30,Felipe Correia,(61) 99981-6947,Corte + Barba,Marcos,0.45,69,15,31.05,Realizado,PIX
